marca,nome,descrizione,image url,product url
Alubel,ALUBEL LINEA,"Un sistema di copertura architettonico senza fissaggi a vista, caratterizzato da geometrie semplici e lineari,Alubel Lineaè progettato per rivestire il tetto con un design distintivo, rendendolo unico e duraturo nel tempo. La sua estetica accattivante si unisce a una robustezza strutturale che garantisce una protezione affidabile contro gli agenti atmosferici.La facilità di montaggio è un altro punto di forza di Alubel Linea. In soli tre rapidi passaggi, puoi trasformare la tua struttura grazie a questo sistema innovativo.
SISTEMA LINEA INDICATO PER: Coperture architettoniche senza fissaggi a vista
UTILIZZO CONSIGLIATO: Copertura e rivestimento
PENDENZA MINIMA: 15%
PRODUZIONE STANDARD:
CARATTERISTICHE TECNICHE:",https://img.edilportale.com/product-thumbs/b_Alubel_ALUBEL-LINEA_KcUdwqc7sZ.jpeg,https://www.edilportale.com/prodotti/alubel/sistema-di-copertura-senza-fissaggi-a-vista/alubel-linea_696959.html
Alubel,ISOCOPPO PIANO,"IsoCoppo Pianoè stato il primo pannello isolato a forma di coppo introdotto nel mercato: la forma del coppo è stata concepita fin dall’inizio per assomigliare il più possibile al coppo tradizionale. La conseguenza di ciò è stata la creazione del pannello stampato a forma di coppo con lo spessore medio di isolante più alto del mercato.CaratteristicheINDICATO PER:coperture civili e nel risanamento di vecchiecoperture con vincoli paesaggistici.UTILIZZO CONSIGLIATO:copertura.PENDENZA MINIMA: 15%.PRODUZIONE:alluminio preverniciato, acciaio preverniciato, rame.SUPPORTO ESTERNO:Alluminio preverniciato, acciaio preverniciato, rame.SUPPORTO INTERNO:Acciaio preverniciato, cartonfeltro, vetroresina,alluminio centesimale.",https://img.edilportale.com/product-thumbs/b_isocoppo-piano-alubel-644228-rel6933219b.jpg,https://www.edilportale.com/prodotti/alubel/pannello-metallico-coibentato-per-copertura/isocoppo-piano_644228.html
Alubel,ALUTECH WAND X,"Alutech Wand Xè un pannello coibentato piano con innovativo fissaggio nascosto.Una nuova generazione di pannello parete a fissaggio nascosto, con diverse finiture e con l’innovativa possibilità di modificare il giunto tra i pannelli creando eccezionali effetti estetici.Caratteristiche:Indicato per: pareti metalliche di edifici industriali.Utilizzo consigliato: pareti.Produzione: acciaio preverniciato. Su richiesta, alluminio preverniciato.",https://img.edilportale.com/product-thumbs/b_ALUTECH-WAND-X-Alubel-640085-rel23d618fe.jpg,https://www.edilportale.com/prodotti/alubel/pannello-metallico-coibentato-per-facciata/alutech-wand-x_640085.html
Alubel,ALUBEL 55,"Alubel 55 rappresenta quanto di più flessibile nella realizzazione di solai collaboranti e non collaboranti: grazie alla geometria specifica, è possibile garantire una elevata resistenza ai carichi.INDICATO PER:strutture prefabbricate, solaio di copertura o cassero a perdere.LAVORAZIONI:bugnatura laterale.UTILIZZO CONSIGLIATO:copertura / solaio.PRODUZIONE:acciaio zincato, acciaio zincato e preverniciato.APPLICAZIONI SUL PRODOTTO:pannetto anticondensa, pannetto anticondensa e antirumore.SPESSORI DISPONIBILI:0,60 / 0,75 / 0,80 / 0,88 / 1,00 / 1,15 / 1,25 / 1,50 mm.DIMENSIONI DISPONIBILIAlubel 55 è disponibile oggi in tre differenti larghezze per permettere di soddisfare ogni tipo di esigenza.Alubel 55 può essere richiesto in finitura zincata (1), in acciaio preverniciato (2) o in alternativa può essere richiesta l’applicazione di un pannetto anticondensa sul lato inferiore (3).",https://img.edilportale.com/product-thumbs/b_alubel-55-alubel-633559-rel4fa1cd69.jpg,https://www.edilportale.com/prodotti/alubel/lamiera-grecata-per-solai-collaboranti-e-non-collaboranti/alubel-55_633559.html
Alubel,FORMA,"Alubel FORMA è il nuovo sistema di rivestimento metallico che permette di realizzare una facciata completamente personalizzabile, con un innovativo profilo che ""rompe gli schemi"".Mediante l'utilizzo di una innovativa linea produttiva, è possibile realizzare un profilo con greche variabili e fissaggio completamente nascosto: l'utilizzo di un alluminio altamente performante, unito alla gamma di finiture ""smooth"", consentono di realizzare rivestimenti di facciata unici.Alubel FORMA è disponibile oggi in TRE differenti geometrie e, grazie al fatto di essere completamente abbinabili tra di loro, permettono di creare trame differenti per ogni opera realizzata.",https://img.edilportale.com/product-thumbs/b_forma-manutti-626522-rel15cc782d.jpg,https://www.edilportale.com/prodotti/alubel/pannello-per-facciata-in-alluminio/forma_626522.html
Alubel,ALUBEL 135,"Alubel 135 rappresenta il sistema grecato dedicato a strutture miste cemento-acciaio con greca di altezza 135 mm; si tratta di innovative soluzioni che permettono di soddisfare esigenze di leggerezza, comportamento antisismico, semplicità di posa e rispetto dell’ambiente.INDICATO PER:strutture prefabbricate a “grandi luci”.LAVORAZIONI:perforazione laterale.UTILIZZO CONSIGLIATO:copertura.PRODUZIONE:acciaio zincato, acciaio zincato e preverniciato.SPESSORI DISPONIBILI:0,75 / 0,80 / 0,88 / 1,00 / 1,15 / 1,25 / 1,50 mm.APPLICAZIONI SUL PRODOTTO:pannetto anticondensa, pannetto anticondensa e antirumore.Alubel 135 può essere richiesto in finitura zincata (1), in acciaio preverniciato (2) o in alternativa può essere richiesta l’applicazione di un pannetto anticondensa sul lato inferiore (3).",https://img.edilportale.com/product-thumbs/b_alubel-135-alubel-633555-rel53d90a8b.jpg,https://www.edilportale.com/prodotti/alubel/lamiera-grecata-per-strutture-miste-cemento-acciaio/alubel-135_633555.html
Alubel,SOTTOCOPPO PIANO,"SOTTOCOPPO PIANOè la logica evoluzione della lastra dalla quale deriva: l’inserimento in un processo continuo di uno strato di coibente in poliuretano espanso permette di apportare al prodotto nuove caratteristiche come: riduzione condensa, aumento della pedonabilità, aumento della resistenza ai carichi gravanti nonché una migliore resistenza termica.SottoCoppo Coibentato viene automaticamente fornito della parte terminale della lastra priva dello strato coibente, creando quindi un effetto “anti-goccia” nonché garantendo una perfetta sovrapposizione in caso di falde lunghe.INDICATO PER:coperture civili e nel risanamento di vecchie coperture con vincoli paesaggisticiPENDENZA MINIMA:15 %CARATTERISTICHE:altezza greca: 32 mmlarghezza totale: 869 mmlarghezza utile: 777 mmdimensioni standard lastre: 1520, 2130, 2440, 2750, 3060, 3990 mmMateriale: acciaio preverniciato, alluminio preverniciatoSupporto esterno: rosso coppo.Supporto interno: alluminio centesimale finitura bianca.Finiture disponibili: rosso coppo.VANTAGGI:coibentazioneancoraggio dei coppi più efficacegaranzia di impermeabilitàrapidità di posa dei coppialta pedonabilitàmaggiore sicurezza in quota",https://img.edilportale.com/product-thumbs/b_SOTTOCOPPO-COIBENTATO-Alubel-427521-relbf5ba38c.jpg,https://www.edilportale.com/prodotti/alubel/sistema-sottotegola-in-acciaio/sottocoppo-piano_427521.html
Alubel,ALUBEL 150,"Alubel 150 rappresenta il sistema grecato dedicato a strutture miste cemento-acciaio con greca di altezza 150mm; si tratta di innovative soluzioni che permettono di soddisfare esigenze di leggerezza, comportamento antisismico, semplicità di posa e rispetto dell’ambiente.INDICATO PER:strutture prefabbricate a “grandi luci”.LAVORAZIONI:perforazione laterale.UTILIZZO CONSIGLIATO:copertura.PRODUZIONEacciaio zincato, acciaio zincato e preverniciato.SPESSORI DISPONIBILI:0,75 / 0,80 / 0,88 / 1,00 / 1,15 / 1,25 / 1,50 mm.APPLICAZIONI SUL PRODOTTO:pannetto anticondensa, pannetto anticondensa e antirumore.Alubel 150 può essere richiesto in finitura zincata (1), in acciaio preverniciato (2) o in alternativa può essere richiesta l’applicazione di un pannetto anticondensa sul lato inferiore (3).",https://img.edilportale.com/product-thumbs/b_alubel-150-alubel-633556-reld0ee9a63.jpg,https://www.edilportale.com/prodotti/alubel/lamiera-grecata-per-strutture-miste-cemento-acciaio/alubel-150_633556.html
Alubel,ISOCOPPO FV,IsoCoppo FVè un sistema brevettato che permette con assoluta facilità e precisione di installare in modo veloce e sicuro moduli fotovoltaici di qualsiasi tipo su ogni modello di IsoCoppo.VANTAGGI- spazio utile per passaggio cavi- superficie per ventilazione “sotto modulo”- separazione funzionale tra sistema tetto e sistema fotovoltaico- possibilità di montaggio non contestuale alla posa della copertura- rapidità di posa- soluzione adattabile a qualsiasi tipo di fotovoltaico,https://img.edilportale.com/product-thumbs/b_isocoppo-fv-alubel-624922-rele6083dfa.png,https://www.edilportale.com/prodotti/alubel/supporto-per-impianto-fotovoltaico/isocoppo-fv_624922.html
Alubel,ALUBEL 160,"Alubel 160 rappresenta il sistema grecato dedicato a strutture miste cemento-acciaio con greca di altezza 160 mm; si tratta di innovative soluzioni che permettono di soddisfare esigenze di leggerezza, comportamento antisismico, semplicità di posa e rispetto dell’ambiente.INDICATO PER:strutture prefabbricate a “grandi luci”.LAVORAZIONI:perforazione laterale.UTILIZZO CONSIGLIATO:copertura.PRODUZIONE:acciaio zincato, acciaio zincato e preverniciato.SPESSORI DISPONIBILI:0,75 / 0,80 / 0,88 / 1,00 / 1,15 / 1,25 / 1,50 mm.APPLICAZIONI SUL PRODOTTO:pannetto anticondensa, pannetto anticondensa e antirumore.Alubel 160 può essere richiesto in finitura zincata (1), in acciaio preverniciato (2) o in alternativa può essere richiesta l’applicazione di un pannetto anticondensa sul lato inferiore (3).",https://img.edilportale.com/product-thumbs/b_alubel-160-alubel-633557-relad8664f2.jpg,https://www.edilportale.com/prodotti/alubel/lamiera-grecata-per-strutture-miste-cemento-acciaio/alubel-160_633557.html
