marca,nome,descrizione,image url,product url
FARAONE,MAIOR EVO,"Maior EVOsegna un punto di svolta, unendo l’esperienza consolidata della linea MAIOR a innovazioni tecnologiche e progettuali di ultima generazione. Il risultato è un sistema all’avanguardia, progettato per offrire massime prestazioni meccaniche, sicurezza certificata e un’estetica moderna e minimale.
Tre modelli, infinite possibilità di personalizzazionePer rispondere alle esigenze di progettisti, serramentisti e vetrai, Maior EVO è disponibile in tre varianti:
Un design studiato nei minimi dettagliL’obiettivo alla base di Maior EVO è chiaro: creare una balaustra evoluta, capace di garantire la massima resistenza senza rinunciare a eleganza e versatilità. Il team di progettazione del reparto Ricerca e Sviluppo ha adottato un approccio metodico, analizzando ogni aspetto del prodotto, dai materiali alla geometria, per ottenere un equilibrio perfetto tra robustezza, leggerezza visiva e personalizzazione.
Struttura e materiali ad alte prestazioniUn elemento distintivo della gamma Maior EVO è il piantone con sezione rettangolare 68x35 mm, studiato per massimizzare la resistenza strutturale. Questa configurazione consente:
L’accurata scelta dei materiali ha permesso di superare i limiti dei tradizionali parapetti in alluminio e vetro, con componenti testati per resistere a carichi elevati e a condizioni ambientali avverse.
Test e certificazioni: garanzia di sicurezzaMaior EVO è stato sottoposto a rigorosi test di laboratorio e simulazioni al calcolatore per garantire prestazioni senza compromessi. I risultati hanno confermato la conformità alle categorie di resistenza più elevate, tra cui:
- Categoria C2: resistenza fino a 300 kg/m allo stato limite ultimo con interasse piantoni di 1200 mm.- Categoria C3: test con interasse aumentato a 1500 mm, supportando fino a 675 kg di carico totale senza compromettere la sicurezza.
L’ottimizzazione progettuale ha inoltre consentito di estendere il passo dei montanti da 1800 mm a 2000 mm, garantendo una maggiore versatilità applicativa senza ridurre la resistenza strutturale.
Grazie alla modularità e alla possibilità di personalizzazione, Maior EVO si integra perfettamente in ogni contesto architettonico, dalle residenze private agli edifici pubblici, dagli hotel di lusso agli uffici direzionali.
Innovazione e qualità: il futuro dei parapetti è quiMaior EVO non è solo una nuova linea di parapetti, ma rappresenta una filosofia progettuale basata su innovazione e qualità assoluta. Ogni fase dello sviluppo, dalla selezione dei materiali all’ottimizzazione delle geometrie, è stata guidata dalla volontà di superare i limiti delle soluzioni tradizionali.
Grazie alla costante ricerca dell’eccellenza e alla collaborazione con partner specializzati, Maior EVO si afferma come il nuovo riferimento per serramentisti, vetrai e progettisti. Un sistema destinato a ridefinire gli standard del settore, garantendo soluzioni affidabili, eleganti e altamente performanti.",https://img.edilportale.com/product-thumbs/b_FARAONE_MAIOR-EVO_lwGd5DS1C8.jpeg,https://www.edilportale.com/prodotti/faraone/parapetto-in-alluminio-e-vetro/maior-evo_737468.html
FARAONE,MAIOR EVO ONE,"MAIOR EVO ONEè il parapetto che offre sicurezza certificata con vetro a tutta altezza e passamano a sezione rettangolare.Modello Maior Evo One, con profili in alluminio e vetro installato sotto il passamano. Il vetro a tutta altezza per un effetto di trasparenza massimizzato.
Design OttimizzatoFrutto di due anni di progettazione e sviluppo per un prodotto completo in ogni dettaglio. Sezione rettangolare studiata per massimizzare la resistenza le varie combinazioni.
Installazione semplificataGamma di accessori inedita per una posa agevole e scorrevole.
Eleganza ContemporaneaDesign minimale e razionale adatto ad elevata integrazione architettonica.
Personalizzazione:
Prestazioni Certificate: Sicurezza al Primo Posto
Distanza piantoni
Passamano Rettangolare con porta vetro integrato
Resistenza alla spintaTestata fino a 450 kg/m
Altezza piantoniAltezza da terra 1100 mm
Spessore vetro:",https://img.edilportale.com/product-thumbs/b_FARAONE_MAIOR-EVO-ONE_1HQMUP2nYf.jpeg,https://www.edilportale.com/prodotti/faraone/parapetto-in-alluminio-e-vetro/maior-evo-one_741590.html
FARAONE,MAIOR EVO PLUS,"MAIOR EVO PLUSè il parapetto che offre sicurezza certificata con vetro distanziato dal passamano.Modello Maior Evo Plus con profili reggi-vetro continui e passamano per un design lineare.
Design OttimizzatoFrutto di due anni di progettazione e sviluppo per un prodotto completo in ogni dettaglio. Sezione rettangolare studiata per massimizzare la resistenza le varie combinazioni.
Installazione semplificataGamma di accessori inedita per una posa agevole e scorrevole.
Eleganza ContemporaneaDesign minimale e razionale adatto ad elevata integrazione architettonica.
Personalizzazione:Alluminio: oltre 2000 colori RAL disponibili per i profili in alluminio.Vetro: effetti oscuranti e frangisole con serigrafia, stampa digitale e vetri colorati.
Prestazioni Certificate: Sicurezza al Primo Posto
Distanza piantoni
Passamano
Altezza piantoniAltezza da terra 1100 mm
Spessore vetro:
Resistenza alla spinta",https://img.edilportale.com/product-thumbs/b_FARAONE_MAIOR-EVO-PLUS_GP32qvotmR.jpeg,https://www.edilportale.com/prodotti/faraone/parapetto-in-alluminio-e-vetro/maior-evo-plus_741595.html
FARAONE,MAIOR EVO VISION,"MAIOR EVO VISIONè il parapetto che offre sicurezza certificata con vetro sorretto da manine.Modello Maior Evo Plus con profili reggi-vetro continui e passamano per un design lineare.
Design OttimizzatoFrutto di due anni di progettazione e sviluppo per un prodotto completo in ogni dettaglio. Sezione rettangolare studiata per massimizzare la resistenza le varie combinazioni.
Installazione semplificataGamma di accessori inedita per una posa agevole e scorrevole.
Eleganza ContemporaneaDesign minimale e razionale adatto ad elevata integrazione architettonica.
Personalizzazione:Alluminio: oltre 2000 colori RAL disponibili per i profili in alluminio.Vetro: effetti oscuranti e frangisole con serigrafia, stampa digitale e vetri colorati.
Prestazioni Certificate: Sicurezza al Primo Posto
Distanza piantoni
Passamano
Altezza piantoniAltezza da terra 1100 mm
Spessore vetro:
Resistenza alla spinta
Soluzione per scale e piani",https://img.edilportale.com/product-thumbs/b_FARAONE_MAIOR-EVO-VISION_OJ3ZcFT8SI.jpeg,https://www.edilportale.com/prodotti/faraone/parapetto-in-alluminio-e-vetro/maior-evo-vision_741602.html
FARAONE,LINEA MINI 3,"La pensilinaLinea Miniè una soluzione architettonica che coniuga innovazione, sicurezza e design.
La sporgenza di 120 cm è ideale per ingressi di abitazioni, finestre, negozi, balconi, passaggi pedonali e aree di attesa, ecc, a protezione della pioggia e neve o ad uso frangisole (plastico opaco o vetro colorato).
Nuovo sistema di sicurezza antisfilamentodei vetri collaudato è innovativo. Nessuna lavorazione o tacca sul vetro (riduzione dei costi).
Nuovo led esterno per illuminare l'area d'ingressoLinea Mini LED, con sporgenza fino a 120 cm, è la soluzione di tettoia esterna ideale per proteggere e illuminare porte, finestre, ingressi.Il sistema è progettato per offrire un’illuminazione uniforme e continua nella parte inferiore della pensilina. La combinazione di materiali durevoli e tecnologie di illuminazione avanzate garantisce una soluzione di copertura ottimale che valorizza gli spazi esterni mentre fornisce protezione ed eleganza.
Miglioramenti rispetto alla collezione precedenteLa pensilina in vetro che coniuga innovazione, sicurezza e design
Destinazioni d’uso
Finiture dei profili:Colori disponibiliTante finiture per interno ed esterno.
Finiture del vetro:Trasparente e nonPersonalizzando anche il vetro si possono ottenere effetti oscuranti e frangisole grazie alla serigrafia, alla stampa digitale, alla vasta scelta di vetri colorati (dal colore bianco latte, al fumè, etc). Tante le soluzioni creative per creare effetti decorativi e di design sulla pensilina, da considerare come un vero e proprio “prodotto d’arredo”.",https://img.edilportale.com/product-thumbs/b_FARAONE_LINEA-MINI-3_EwIFw8u7Z.jpeg,https://www.edilportale.com/prodotti/faraone/pensilina-in-vetro-temperato/linea-mini-3_707328.html
FARAONE,LINEA MAXI 3,"La pensilinaLinea Maxiè una soluzione architettonica che coniuga innovazione, sicurezza e design.
La sporgenza di 160 cm è ideale per soluzioni che richiedono un’elevata sporgenza, a protezione della pioggia e neve o ad uso frangisole (plastico opaco o vetro colorato).
Nuovo sistema di sicurezza antisfilamentodei vetri collaudato è innovativo. Nessuna lavorazione o tacca sul vetro (riduzione dei costi).
Nuovo led esterno per illuminare l'area d'ingressoLinea Maxi LED, con sporgenza fino a 160 cm, è la soluzione di tettoia esterna ideale per proteggere e illuminare porte, finestre, ingressi.Il sistema è progettato per offrire un’illuminazione uniforme e continua nella parte inferiore della pensilina. La combinazione di materiali durevoli e tecnologie di illuminazione avanzate garantisce una soluzione di copertura ottimale che valorizza gli spazi esterni mentre fornisce protezione ed eleganza.
Miglioramenti rispetto alla collezione precedenteLa pensilina in vetro che coniuga innovazione, sicurezza e design
Destinazioni d’uso
Finiture dei profili:Colori disponibiliTante finiture per interno ed esterno.
Finiture del vetro:Trasparente e nonPersonalizzando anche il vetro si possono ottenere effetti oscuranti e frangisole grazie alla serigrafia, alla stampa digitale, alla vasta scelta di vetri colorati (dal colore bianco latte, al fumè, etc). Tante le soluzioni creative per creare effetti decorativi e di design sulla pensilina, da considerare come un vero e proprio “prodotto d’arredo”.",https://img.edilportale.com/product-thumbs/b_FARAONE_LINEA-MAXI-3_p1aoYbimdZ.jpeg,https://www.edilportale.com/prodotti/faraone/pensilina-in-vetro-temperato/linea-maxi-3_707329.html
FARAONE,NINFA 50-N,"NINFA 50-Nè un parapetto con profilo compatto, ideale per muretti.Il parapetto in vetro NINFA 50-N, compatto e minimale è la nuova tecnologia di casa Faraone ideale per residenziale e installazioni su muretto sia per interno che per esterno.
A differenza degli altri profili della serie Ninfa 6, il profilo NINFA 50-N utilizza un registro con pressore in policarbonato.
Spessori vetriOltre all'altezza, anche lo spessore del vetro influisce sulle prestazioni di un parapetto.Oggi grazie a numerosi test, ai software sofisticati e all'esperienza, possiamo diminuire gli spessori vetro mantenendo le alte performance.Il Ninfa 50-N accoglie vetri con spessore: 8+8
Altezza vetroIl sistema Ninfa 50-N raggiunge un'altezza vetro fino a 60 cm da muretto.
Vantaggi
Grandi prestazioni per un piccolo profiloNinfa 50-N, come tutta la nuova serie, rientra contemporaneamente si nelle verifiche di calcolo, effettuate tramite software ingegneristici, sia nelle prove di spinta e d'impatto richieste dalle normative, eseguite in laboratorio.
H max 600 mmTh. glass 8,8 mm",https://img.edilportale.com/product-thumbs/b_FARAONE_NINFA-5-N_DvfKDghsrh.jpeg,https://www.edilportale.com/prodotti/faraone/parapetto-in-vetro-per-muretti/ninfa-50-n_677808.html
FARAONE,NINFA 116,"Il parapetto in vetroNINFA 116è nato per essere montato a filo esterno del solaio ed è indicato per le soluzioni affogate. Inoltre aumenta il livello di sicurezza di balconi, terrazzi, scale, ballatoi e bordi piscina. Ideale per luoghi privati e spazi pubblici.NINFA 116, come tutta la nuova serie, rientra contemporaneamente nelle verifiche di calcolo con software ingegneristici e in grado di superare tutte le prove di spinta e di impatto richieste dalle normative.Il profilo accoglie sia il vetro 8.8 che il 10.10 grazie al nuovo sistema RS per la regolazione e il serraggio dei vetri.Optional:Led integrabile e corrimano.Finiture:Personalizzazioni di serie e a richiesta.Per ambienti poco affollati:Categoria C2 -> 200 kg/m (testato a 300 kg/m)impatto fino a 350 JPer ambienti molto affollati:Categoria C3 -> 300 kg/m (testato a 450 kg/m)impatto fino a 600 J
VANTAGGI della Serie 6 di NINFA
TECNOLOGIA ALL’AVANGUARDIATutta la serie 6 di NINFA è il punto di riferimento dei parapetti in vetro.
SOSTENIBILITÀScelta dell’uso di materiali durevoli nel tempo e riciclabili. Ogni componente è disassemblabile.
MASSIMA SICUREZZAGRAZIE AL FARAONE LAB E ALLE PROVE ESEGUITE PRESSO L’ISTITUTO GIORDANOOltre 100 cicli di prova eseguiti e oltre 100 vetri usati per le prove.
FACILITÀ DI MONTAGGIOSempre più rapido e apprezzato dai primi clienti grazie al nuovo sistema RS.
Il pacchetto tecnologico ideale: Sistema Ninfa + Vetro di sicurezza.Con il Pacchetto tecnologico di Ninfa e il vetro di sicurezza idoneo si riescono a ottenere performance sorprendenti nel totale rispetto delle normative.
ESTETICAPersonalizzazione delle finiture di vetro e profili.",https://img.edilportale.com/product-thumbs/b_NINFA-116-FARAONE-588426-rel3032136d.jpg,https://www.edilportale.com/prodotti/faraone/parapetto-in-vetro-per-montaggio-a-filo-esterno/ninfa-116_588426.html
FARAONE,GIULIETTA,"GIULIETTAè un parapetto in vetro, un sistema che si divide in due modelli principali:-Giulietta INT: Fissaggio interno vano (ovvero all’interno del vano dell’infisso).-Giulietta EST: Fissaggio fronte muro (ovvero esternamente dal vano della finestra, direttamente sulla facciata).Entrambi i sistemi accolgono sia il vetro 8.8 che il 10.10 grazie al sistema di regolazione messo a punto dalreparto R&D Faraone.Le altezze dei vetri possono arrivare fino a 1,2 metri.Finiture:Personalizzazioni di serie e su richiesta.Per ambienti poco affollati:categoria C2 -> 200 kg/m (testato a 300 kg/m)Per ambienti molto affollati:categoria C3 -> 300 kg/m (testato a 450 kg/m)
VANTAGGI
TECNOLOGIA ALL’AVANGUARDIAIl primo balcone alla francese in vetro testato secondo le rigide normative italiane.
SOSTENIBILITÀScelta dell’uso di materiali durevoli nel tempo e riciclabili. Ogni componente è disassemblabile.
MASSIMA SICUREZZAGRAZIE AL FARAONE LAB E ALLE PROVE ESEGUITE PRESSO ABRUZZO TESTSu Giulietta si ha effettuato un ulteriore test: è stato applicato un carico verticale distribuito sul bordo superiore del vetro per simulare sia il peso proprio a lungo termine che le persone appoggiate al vetro, con dimensioni vetri fino a 2,5 x 1 metri.
FACILITÀ DI MONTAGGIOSistema ideato per essere posato facilmente in cantiere.
ESTETICAA vantaggio di un edificio più prestigioso.",https://img.edilportale.com/product-thumbs/b_GIULIETTA-FARAONE-588433-relc5301fe5.jpg,https://www.edilportale.com/prodotti/faraone/parapetto-in-vetro/giulietta_588433.html
FARAONE,ALBA COLORS INOX CIRCLE,"ALBA COLORS INOX CIRCLEè un parapetto in vetro.Il sistema a fissaggio puntuale della famigliaAlbacon tante finiture personalizzabili e di tendenza per rendere unico qualsiasi ambiente.- Elegante e sicuro, ideale per i parapetti di scale da interno.- Nuove finiture per la massima personalizzazione dei propri ambienti- Versioni Inox lucido e satinato con disponibilità immediata- Su richiesta, sono disponibili anche le finiture Black&White più tutta la gamma RAL- Registrabile in tutte le direzioni: in verticale, in orizzontale e in profondità.- Registrabile in profondità da 35 a 65 mm.COLORAZIONE DI SERIE:✔ Inox lucido✔Inox satinatoCOLORAZIONE SU RICHIESTA:✔ RAL 9016 (bianco opaco)✔ RAL 9005 (nero opaco)✔ Più di 2.000 colori RALPerfetto allineamento anche con superfici irregolari. Il sistemaAlba Colors Inox Circlepuò essere installato su diverse tipologie di supporto comprese situazioni di irregolarità del solaio o presenza di elementi che creano spessore (ad esempio un toro).Il range di regolazione varia in base al modello:- Mod. R09-B: minimo 35mm, massimo 50mm- Mod. Ro09-C: minimo 51mm, massimo 65 mm.Sicurezza per ambienti interni ed esterni.Alba Colors Inox Circlerisponde alla seguente normativa:- Categoria C2 fino ad una resistenza alla spinta di 200 Kg/m, come previsto dal Decreto Ministeriale del 17/01/2018.Faraonepropone la nuova famigliaAlba, punti di design per parapetti in vetro. Accessori e componenti per il fissaggio puntuale di parapetti e ringhiere in vetro, sia per interno che per esterno.La novità 2019,Alba Magic, nata per rispondere a delle esigenze uniche per la sua categoria: performance di resistenza mai raggiunta prima e design personalizzabile. Disponibile nei colori di tendenza di base: Antracite, Bianco, Gold e Corten. Tutta la gamma dei colori RAL su richiesta.Alba Colors Alu, per tutti coloro che amano personalizzare il proprio ambiente: la classica versione simil inox, oppure quattro colori di tendenza Bianco, Nero, Antracite e Corten. Più di 2000 colori RAL a disposizione per un Design su misura.Alba Best-seller, la serie classica in Acciaio Inox con i modelli:Alba Inox Mini,Alba Colors Inox CircleeAlba Colors Inox Squarenelle versioni lucido o satinato.Per installazioni in specifiche destinazioni d’uso dove è richiesto il rispetto di tutte le normative vigenti è consigliato il sistemaAlba Magic.",https://img.edilportale.com/product-thumbs/b_ALBA-INOX-CIRCLE-FARAONE-564331-rel36cce32c.jpg,https://www.edilportale.com/prodotti/faraone/parapetto-in-vetro/alba-colors-inox-circle_564331.html
